run,success,failure_reason,miss_distance_m,robustness_margin,max_qbar_pa,max_load_g,time_of_flight_s,impulse_n_s,crossrange_error_m,downrange_error_m,failed,final_x_m,final_y_m,final_z_m,fuel_used_kg,ground_violation_m,integrated_control_effort,load_violation_g,miss_violation_m,mission_model,qbar_violation_pa,terminal_altitude_m,terminal_flight_path_angle_deg,terminal_speed_mps
20,True,none,20.468074635791126,47.24132804773818,152758.67195226182,5.0725035095847195,8.899999999999991,18427.02558945055,0.2759407585720182,-20.134981516953758,False,2979.8650184830462,0.2759407585720182,-3.6672135615485004,4.820833333332743,3.6672135615485004,0.4319888563312402,0.0,0.0,point_mass,0.0,-3.6672135615485004,-8.863240192209282,522.6452553546902
21,True,none,26.69151224025044,52.298792507875916,147701.2074921241,8.435986682242168,11.350000000000026,24153.51821652836,-0.9021285574616386,0.37531330140382124,False,4008.5856361668175,1.5215372199903447,-176.81704431606752,6.147916666665914,176.81704431606752,9.840296592076232,0.0,0.0,point_mass,0.0,-176.81704431606752,-10.016655517261787,344.63851724106917
22,True,none,24.362340770968284,53.78791468290254,146212.08531709746,8.547576595101333,11.350000000000026,24748.838401784888,0.9862951307584806,9.302268008093506,False,4007.7638251195995,3.043820109378169,-160.43106182874848,6.147916666665914,160.43106182874848,9.995126900136238,0.0,0.0,point_mass,0.0,-160.43106182874848,-9.28171108119853,338.6870249735698
23,True,none,19.572704439269334,50.164967887226375,149835.03211277362,4.9136214505319264,8.999999999999993,18397.149753921916,0.0673194707004915,-17.076504921229116,False,2982.923495078771,0.0673194707004915,-9.564476296750168,4.874999999999403,9.564476296750168,0.43794683238311544,0.0,0.0,point_mass,0.0,-9.564476296750168,-9.299224950991018,517.8696629119928
24,True,none,0.8217012890626304,51.12359471869,148876.40528131,4.916231422897746,9.049999999999994,18254.774584830986,0.07579795723884135,0.7330360679989099,False,3000.733036067999,0.07579795723884135,0.3634636173515924,4.902083333332733,0.0,0.4573358546444576,0.0,0.0,point_mass,0.0,0.3634636173515924,-8.722968678270943,515.4124746648475
25,True,none,20.984298608983533,49.77530300449396,150224.69699550603,4.913065326122246,9.049999999999994,18339.73308213809,0.3529594968521004,-7.878986376959801,False,2992.12101362304,0.3529594968521004,-19.44576512704635,4.902083333332733,19.44576512704635,0.49004429837504254,0.0,0.0,point_mass,0.0,-19.44576512704635,-8.95723418387174,513.5541783011473
26,False,ground_intercept,251.9939896517653,-21.993989651765304,136995.59265495208,5.247652649662334,8.399999999999984,18933.29556121897,0.5634923809177937,-251.99335238483263,True,2748.0066476151674,0.5634923809177937,-0.06042188525144088,4.549999999999443,0.06042188525144088,0.47278822074777377,0.0,21.993989651765304,point_mass,0.0,-0.06042188525144088,-8.656927200715652,505.66449018453
27,False,ground_intercept,293.0117447629722,-63.01174476297223,132177.46210710288,5.303759132908841,8.299999999999983,19399.773154389983,0.639393002408541,-293.0004492353737,True,2706.9995507646263,0.639393002408541,-2.4920861740379907,4.495833333332783,2.4920861740379907,0.5010851671218584,0.0,63.01174476297223,point_mass,0.0,-2.4920861740379907,-8.443856272335621,502.9802191526017
28,True,none,28.753222774053924,54.63750580407944,145362.49419592056,8.586487597970702,11.350000000000026,24830.702288690954,-0.406041735970605,8.090014222646005,False,4011.4259955883194,4.642763265712889,-167.7975150379102,6.147916666665914,167.7975150379102,9.885681781120688,0.0,0.0,point_mass,0.0,-167.7975150379102,-9.419011264956637,340.72331173152565
29,True,none,21.90238579519768,53.35740723017906,146642.59276982094,4.980952078814387,8.999999999999993,19010.718497354395,0.23164458171158717,-17.548157237663418,False,2982.4518427623366,0.23164458171158717,-13.104313101863898,4.874999999999403,13.104313101863898,0.47461501818089696,0.0,0.0,point_mass,0.0,-13.104313101863898,-8.496773249238391,513.486810101935
30,True,none,16.605031037665448,58.02464103992819,141975.3589600718,5.249984499537269,8.899999999999991,20504.065471508948,-0.1595188504486046,-1.8026348003481871,False,2998.197365199652,-0.1595188504486046,-16.506123629573302,4.820833333332743,16.506123629573302,0.6056576865248036,0.0,0.0,point_mass,0.0,-16.506123629573302,-7.211955566703862,517.6320794245528
31,True,none,18.973945779570382,51.55987851541024,148440.12148458976,4.742768725104219,9.099999999999994,17744.215001993274,0.02757411781503836,-18.08664805745184,False,2981.913351942548,0.02757411781503836,-5.734371819125185,4.929166666666063,5.734371819125185,0.4580787657612804,0.0,0.0,point_mass,0.0,-5.734371819125185,-8.942421669113651,511.9869492042568
