failed,final_x_m,final_z_m,impulse_n_s,max_qbar_pa,miss_distance_m,run,success,time_of_flight_s
False,4010.090189622443,-522.9875234879839,11814.098219333659,76277.21286187567,244.5985727049715,499,False,13.800000000000061
False,4002.2473077413742,-458.82486905057556,12933.204265927827,84196.77790139962,216.27244005729102,500,True,13.05000000000005
False,4004.301875399049,-380.3353057831704,13976.047596333667,96596.13710999154,180.1231469809318,501,True,12.400000000000041
False,4006.28212638669,-519.1898116938617,11984.72086093995,75918.15241935287,241.3030537544738,502,False,13.800000000000061
False,4002.9559816636765,-473.8998017759009,12337.411120248928,77929.91017676168,220.5483562812693,503,True,13.500000000000057
False,4000.1533250933285,-446.74694809374,12663.429558683962,80946.27713562561,209.16026853954094,504,True,13.200000000000053
False,4014.171442689649,-515.6684017781218,11732.300387901125,78151.57690663518,240.763130971154,505,False,13.75000000000006
False,4009.591578314999,-486.1089738310565,12831.619424209803,84783.45536076617,224.6567340615185,506,True,13.500000000000057
False,4009.440879904664,-459.72243919540944,12172.910044421658,81656.04366300066,213.91700627661237,507,True,13.350000000000055
False,4000.062572358565,-530.8808190389328,11876.145763394356,77355.06835294652,250.77154131603652,508,False,13.800000000000061
False,4011.096074821019,-456.97115635800503,12522.785899510976,83573.8899291575,214.9343421669482,509,True,13.150000000000052
False,4013.6655231476884,-426.99647754274395,13389.07539535516,88928.63290408852,202.46673760878764,510,True,12.700000000000045
False,4004.8056614914317,-444.4449075584002,12911.911411975094,86756.77535422229,206.64695650377487,511,True,13.150000000000052
False,4011.841225313928,-519.1971254219328,11942.137980549438,76923.0869884665,241.38100031654145,512,False,13.850000000000062
False,4009.1242992718276,-455.4773668694156,12099.850387801573,79757.6256022493,213.02163723415117,513,True,13.150000000000052
False,4010.638791653358,-517.5141436300527,12349.155252854329,79786.35045430732,242.4519501431097,514,False,13.600000000000058
False,4004.435664852249,-426.45010812637554,13750.051601726223,90522.65186152869,202.59614860413055,515,True,12.750000000000046
False,4012.921529852088,-506.41939992277,12210.679908194707,77987.45292833765,235.81805189502862,516,False,13.600000000000058
False,4009.8105885865507,-483.7355714565231,12429.41888938601,80964.15825298772,227.95286181954262,517,True,13.450000000000056
False,4004.2349842927,-413.36454726265083,13293.130701715321,88079.60154417659,197.35334895785545,518,True,12.650000000000045
False,4006.9929115703817,-466.81070965594864,12713.29411922731,84397.93128619611,221.3852188659905,519,True,13.100000000000051
False,4006.1789510898784,-469.4690103714398,12457.603520066628,80916.13823941984,219.66195770455363,520,True,13.300000000000054
False,4011.9567803514715,-485.8357782832417,12868.543603760245,81234.78118504539,230.6936657349783,521,False,13.350000000000055
False,4005.666413251127,-523.3551597330018,11763.459443370866,76912.77855477274,245.67316445342013,522,False,13.70000000000006
False,4012.783418478214,-516.232130630411,11718.230716567557,74960.88435405346,242.82296570183746,523,False,13.650000000000059
False,4003.1947761705646,-512.1243059807782,11530.602339833991,77753.58879166943,234.6107276509826,524,False,14.000000000000064
False,4010.8702480008437,-402.6366960034074,13783.890797305492,97653.63999667396,188.50874876097237,525,True,12.600000000000044
False,4012.763666640777,-437.09943045176476,12438.834084205579,81959.56897459974,206.16290416773148,526,True,12.950000000000049
False,4008.9701772477824,-487.53748520659525,12446.762567659453,81999.51813316504,229.0374720320268,527,True,13.350000000000055
False,4012.8342630843817,-462.034572391808,12924.74475635039,83774.63556656448,216.22675831516648,528,True,13.200000000000053
False,4000.9281992137394,-488.2012982984409,11941.84995921126,78600.46146192386,225.54954674033283,529,True,13.600000000000058
False,4008.8395098828382,-464.81334637281526,12916.643686915168,87012.14092608087,218.7921881747055,530,True,13.200000000000053
False,4008.4813599218514,-519.8782103836061,11370.80149502203,76797.21974048072,242.45860841012092,531,False,13.850000000000062
False,4003.234318584233,-496.9873971667408,11837.427191239733,75953.51898613837,232.87314263481682,532,False,13.600000000000058
False,4009.7625920995138,-437.16716281181107,13062.844245791675,91928.29796112455,205.90373632271326,533,True,12.950000000000049
False,4014.9915258992683,-456.9031495730789,12394.641426461341,80361.11029263312,215.66890856368926,534,True,13.150000000000052
False,4003.423340721738,-460.62020586138283,12388.000837484977,78078.88853206045,216.23866531850226,535,True,13.300000000000054
False,4015.8818435904104,-470.3799043523802,12381.558994092527,78979.62245996436,217.75012392030382,536,True,13.450000000000056
False,4013.802230260999,-458.24414693130035,12615.51818028369,81225.13312335759,212.34619676167944,537,True,13.300000000000054
False,4014.460789607572,-405.12828131087855,13200.45177065207,87430.85787451139,188.74362106489627,538,True,12.700000000000045
False,4014.4086501702477,-474.99681108060366,12548.273370514058,83299.32920346262,217.81007389295422,539,True,13.450000000000056
False,4002.2442448477404,-462.8578000435957,12718.906871883664,84743.50307270086,219.90080452201798,540,True,13.200000000000053
False,4011.3709117453777,-464.9672303348692,12773.651920356939,81969.27096523243,217.57586165213576,541,True,13.250000000000053
False,4013.961607386295,-449.2352493037044,12720.606908263095,83111.97001972357,209.46419129586045,542,True,13.100000000000051
False,4009.7770622253915,-477.3989831732155,12357.55539827679,79658.0226592308,221.70522881025568,543,True,13.400000000000055
False,4010.7743339746357,-487.70942361264565,12673.878076311608,81883.08055644606,227.50797495010045,544,True,13.450000000000056
False,4006.3708757671757,-477.9402582370636,12559.35976843244,76914.87285526625,221.65904277401643,545,True,13.400000000000055
False,4000.2672994261175,-439.5670459599035,13096.798962028055,86417.99905628707,209.18427605052503,546,True,12.900000000000048
False,4002.1861635424525,-461.01499774690654,13015.641375389352,84069.6304242181,219.9279286816002,547,True,13.05000000000005
False,4004.281714509905,-458.9130058884203,12511.123456563097,79596.33227021903,212.8504641910147,548,True,13.300000000000054
False,4010.4432906625552,-465.4053689830778,12796.952029013208,82983.00345619797,219.03505804496714,549,True,13.150000000000052
False,4008.3531567386617,-491.4673051250436,12220.890682345249,78578.54163869696,228.30574810735612,550,True,13.650000000000059
False,4008.610237241605,-477.0668650606139,12529.20035575621,83437.10009679133,220.1569447416776,551,True,13.500000000000057
False,4014.0753845982213,-403.2836382486791,13628.374006821496,91308.6499014848,186.11104289144805,552,True,12.800000000000047
False,4008.2951474862725,-489.6135580743018,12168.15127258212,77525.66409120469,231.48696294494474,553,False,13.400000000000055
False,4013.452066637896,-428.39785460701984,13708.7853870337,90913.0633420413,201.14153043233895,554,True,12.850000000000048
False,4016.487092586149,-439.17114641682826,13197.140129334983,89860.5968783191,205.18749121731256,555,True,12.950000000000049
False,4006.8956657438525,-492.16937603962333,12026.802990712486,78765.96804366933,231.9953173826698,556,False,13.550000000000058
False,4008.97841856138,-416.4035126012654,12898.397737504129,81810.2172271088,191.78028437563665,557,True,12.950000000000049
False,4002.543709265104,-480.387195948719,12450.056687235134,80457.56503482511,225.4333995779208,558,True,13.350000000000055
False,4007.0132367756987,-517.1531965392604,10848.702306007724,69911.53142650292,240.59257250997624,559,False,13.900000000000063
False,4006.3095524779837,-489.7320996684412,11843.687948263274,75302.19446431514,228.38662123436185,560,True,13.600000000000058
False,4014.3308324426043,-470.06747333217174,12373.530323898862,83146.3648433561,222.75438519496896,561,True,13.05000000000005
False,4000.7424004709715,-420.5601696237502,13329.5729903361,89909.46603576155,198.61627784882202,562,True,12.800000000000047
False,4009.897809924691,-394.36011179073546,13699.206140236816,94433.24210645577,187.75620119012876,563,True,12.500000000000043
False,4004.2270968892635,-454.76826702638164,12923.548830148005,83924.7787603548,215.23089787300992,564,True,13.00000000000005
False,4009.55517548135,-544.0310167118561,11109.71108178345,76191.25692903338,250.5470521749285,565,False,14.200000000000067
False,4007.116788407689,-456.8132800281053,12656.456350953884,80055.00696197136,211.63957941838623,566,True,13.250000000000053
False,4001.5311422579944,-445.1862531014261,13345.423910816009,86276.42046629041,210.75716456086272,567,True,13.00000000000005
False,4007.8714142049707,-482.484139658115,12635.873128479052,84394.24346152018,228.1150198327327,568,True,13.250000000000053
False,4005.5391816947226,-393.7038612499198,13261.46823779065,92239.67544252728,182.4100692127604,569,True,12.600000000000044
False,4013.4377913621815,-506.6991122035406,12150.69079588178,77991.12491855501,233.67056579000263,570,False,13.70000000000006
False,4002.4630122045196,-492.8684461673018,12356.63512653833,78449.22916749107,233.70449100899893,571,False,13.350000000000055
False,4013.0708923388183,-495.7552209479821,11609.31665277413,75754.76402799558,228.1871374973253,572,True,13.75000000000006
False,4010.441153057023,-398.3131411901845,13158.608103901981,87769.70107081356,185.45510059948452,573,True,12.700000000000045
False,4013.0164924193878,-418.573345438496,13245.326030314693,92462.98560182535,193.94850005581782,574,True,12.900000000000048
False,4013.0035625095265,-435.1076265795938,12828.574718263833,84900.92956259308,200.34461635754153,575,True,13.100000000000051
False,4016.2193853916733,-450.89126302785894,12750.884112196742,85537.47332014768,207.7383545210102,576,True,13.150000000000052
False,4003.2061579821775,-488.462295296496,12234.87134391874,77066.22742096918,228.83102426971152,577,True,13.500000000000057
False,4001.637138647753,-486.87480418505527,12366.763991424765,78823.9712268416,230.99247545664312,578,False,13.400000000000055
False,4010.53959633279,-458.63092750452614,12283.057939305034,82676.58432241008,209.35804875125157,579,True,13.500000000000057
False,4008.2817414538276,-462.7033939395226,12928.657556017577,79791.68363817468,219.6098553575425,580,True,13.150000000000052
False,4009.2009419895385,-487.5710590935608,11733.939397241787,74158.34729352997,226.80162701577598,581,True,13.550000000000058
False,4009.6172512827166,-505.2352106070282,11915.708826119435,77157.65598347649,236.60382644790516,582,False,13.550000000000058
False,4005.0294088696937,-459.2859993840881,11924.628750223279,78618.07081302784,212.0447922643205,583,True,13.350000000000055
False,4016.202491299018,-431.1839425247272,13115.396197185388,86708.64278672017,201.10798444442426,584,True,13.00000000000005
False,4006.884524655331,-433.662307692837,13265.593349612453,89638.61027054585,205.96493930171445,585,True,12.750000000000046
False,4006.285604673123,-559.8610761262338,10626.0,67365.59650026061,261.5335902171496,586,False,14.200000000000067
False,4004.073612660338,-474.7809005538806,12511.511286242583,76816.26313240606,224.31346833810696,587,True,13.300000000000054
False,4004.3051905856387,-400.99284087176704,13251.409253268928,92034.39839409372,187.85757385943316,588,True,12.700000000000045
False,4003.647791577538,-466.5252993134025,12717.00014481672,82502.51077266518,222.68239770669152,589,True,13.150000000000052
False,4005.5248615902597,-523.3166740844026,11223.97057562081,69881.78522123836,240.05712459541323,590,False,14.000000000000064
False,4008.969452879271,-443.61080971977015,13086.626909396513,86509.98321239153,207.85176217919874,591,True,13.00000000000005
False,4002.3422165615348,-445.33574595448226,12839.053760660105,82287.3418867154,206.8962657253832,592,True,13.200000000000053
False,4005.693127317498,-503.56333403666315,12417.820917271245,81302.75383797471,235.40058519095538,593,False,13.550000000000058
False,4002.945508808188,-452.6020035575856,13427.031372187746,84308.29788187331,214.713859243171,594,True,12.950000000000049
False,4002.63874001438,-432.1070151795739,13384.958500096496,84177.63920456513,201.01972205480035,595,True,12.950000000000049
False,4005.058333096511,-470.7304407981909,12629.40128466353,80696.77258283629,220.39570947631026,596,True,13.400000000000055
False,4000.920135985542,-463.98741544423325,12100.417930047433,76235.10897944169,213.75764317431478,597,True,13.450000000000056
False,4013.8117560613714,-415.4092075691768,13860.699840878815,90174.46640524878,196.2876445429778,598,True,12.700000000000045
False,4015.5988127054866,-447.3168102555918,12903.730775337146,85260.90805531784,213.33294238938782,599,True,12.900000000000048
False,4005.200678050468,-521.0978075607031,11701.802319941167,73900.34758721008,243.0751257434147,600,False,13.850000000000062
False,4000.2106895207107,-441.08097687479085,12722.626832389222,85353.24955565337,206.58227737512286,601,True,13.100000000000051
False,4012.891805478251,-504.0595479718106,11870.721023380927,77803.85761428802,234.89527725147371,602,False,13.70000000000006
False,4005.4591790870336,-488.7557841493585,11987.937882826845,78018.71239707687,226.87396017800526,603,True,13.600000000000058
False,4008.5107163193147,-460.3301590876799,12674.70756440074,80387.5550042542,214.59993110454513,604,True,13.200000000000053
False,4014.706642099058,-450.4274828773677,12942.155244690397,88658.1878247913,209.77174274105562,605,True,13.100000000000051
False,4015.1542605457603,-491.70763055278854,12157.3664654184,81316.74773437482,231.6736229757775,606,False,13.350000000000055
False,4014.3799000690633,-438.75061390178956,12880.042853881921,90146.05070495338,204.32207386549143,607,True,13.00000000000005
False,4008.7459252586273,-446.06030222187707,12772.670417007796,84135.8640374133,206.2717374623119,608,True,13.200000000000053
False,4005.1752857725005,-516.3564325562828,11605.768969893375,75486.8436979687,241.14888153585642,609,False,13.850000000000062
False,4014.348951328909,-563.8744084391898,11410.945717488763,74791.50720921763,261.89508587632,610,False,14.250000000000068
False,4013.1482415760906,-464.2559657929845,11982.175780571499,79840.76744669024,216.6342944493715,611,True,13.250000000000053
False,4015.365986784289,-483.0919963442443,12345.054030915164,77180.2848058561,225.2577416094186,612,True,13.500000000000057
False,4014.6296812982437,-440.5763800868181,12662.109377126624,83302.41729171693,205.1855557175991,613,True,13.05000000000005
False,4001.00301877375,-528.2023446929044,11458.458072998232,75031.91496141668,246.56030346107892,614,False,13.900000000000063
False,4016.497679854733,-410.19706781767053,13044.88964700986,86354.12203770003,189.1107785799566,615,True,12.800000000000047
False,4006.049568468462,-510.99703684691633,11737.345797981096,74876.1813625579,237.15854702268885,616,False,13.850000000000062
False,4006.0487346287655,-470.8114177991725,11831.106394777878,81082.07957667991,218.47006657754397,617,True,13.450000000000056
False,4009.821635164389,-423.5432647534707,13009.885697296615,86991.40559989303,196.16924323399743,618,True,12.950000000000049
False,4005.473858354146,-478.3416600390497,12237.872473333282,84659.2207215173,226.8724204603965,619,True,13.300000000000054
False,4006.293991539962,-486.4393754941685,12228.180244721898,75138.5414237348,227.23307543634985,620,True,13.500000000000057
False,4008.9066775253054,-476.52802008677224,12462.003603971696,78760.03499389347,223.27720115200768,621,True,13.400000000000055
False,4001.240816965015,-450.26531180629365,12628.370171287803,86454.21733492681,209.70451483717702,622,True,13.250000000000053
False,4007.036975900233,-453.74379159349525,12978.382747846887,83573.88559806727,210.19336494620802,623,True,13.250000000000053
False,4008.825849163067,-453.8792848262985,12671.244331527725,87929.70144460537,211.62571428151227,624,True,13.100000000000051
False,4012.9288360171986,-431.82606092069875,13289.667091377316,87615.42545198923,201.3610041525265,625,True,12.900000000000048
False,4004.7339666584403,-457.09961456429744,12895.02288383274,83495.5614832238,212.06134801341165,626,True,13.250000000000053
False,4008.227383201578,-442.1501120102663,12963.900711869546,82422.10149308662,205.45315601584088,627,True,13.00000000000005
False,4003.1161453178984,-440.5588184641074,13455.309215940772,87775.58731523808,211.67823459157052,628,True,12.750000000000046
False,4004.778414164608,-499.9600489118078,12100.250040450584,70100.15683907828,233.98818571642812,629,False,13.550000000000058
False,4005.440682285627,-485.00793791791597,12565.615061417118,80676.14127290699,228.80720280141173,630,True,13.350000000000055
False,4011.8792440147085,-498.61677456146344,12405.208341868089,80579.91703777677,236.92288957872574,631,False,13.350000000000055
False,4003.341771550589,-450.7415794199804,13018.821687701153,81958.43116824154,209.96000441125892,632,True,13.200000000000053
False,4004.1948570116238,-512.9200340010551,12113.831069206146,73077.49664615105,242.1053581525009,633,False,13.650000000000059
False,4008.5321786789145,-497.34534935402377,12087.026506357086,78542.88138970878,230.31030959496405,634,False,13.70000000000006
False,4005.0474120935055,-519.7054504059394,11938.662238686893,74428.60823500765,241.298117534644,635,False,13.850000000000062
False,4015.978796060958,-455.6886193918957,13109.30783192232,84210.15542602506,213.2603344950776,636,True,13.100000000000051
False,4002.74520374792,-481.93654021723574,12159.378550889356,77786.95440425501,225.0380683810426,637,True,13.500000000000057
False,4007.455678573127,-524.1355412932223,11672.406028230605,71938.72858048357,245.06302859687486,638,False,13.900000000000063
False,4009.9364700367305,-507.40501659636584,11869.577333060573,78318.62654548966,238.01076347715434,639,False,13.600000000000058
False,4001.2404840341587,-522.7395537488142,12353.559656202224,79056.68989907076,244.12689176592508,640,False,13.75000000000006
False,4015.7167802821277,-447.4077964272737,12810.151109892071,86035.09263938475,205.18321239694066,641,True,13.250000000000053
False,4015.366302720153,-513.0299774694815,11891.163591251103,71913.8796378287,237.57308096104111,642,False,13.75000000000006
False,4010.7401826643622,-475.3702457891556,12387.332034261477,81662.99983590451,223.29551212516105,643,True,13.350000000000055
False,4004.1486468486664,-514.2534693639906,12245.039720771396,72286.09857911922,243.70201097785576,644,False,13.600000000000058
False,4011.4755431429744,-469.02893678812137,12984.721550326442,87166.03852092373,222.59280498551928,645,True,13.100000000000051
False,4001.801518365563,-471.472691338496,12582.499012594204,81422.02784125971,223.84519389278,646,True,13.150000000000052
False,4013.2692556472325,-435.664057785596,13385.718008708978,82210.62793276063,205.90291100200054,647,True,12.950000000000049
False,4013.205618369203,-371.58510724626774,14167.165202270102,99358.09390740967,171.53871112541378,648,True,12.400000000000041
False,4014.5084814394977,-448.50567834681726,12522.874255932698,85467.63511004123,205.5780971221055,649,True,13.300000000000054
False,4005.2962139969795,-494.4126585120617,12723.192618556663,77843.47254346234,236.45559696213036,650,False,13.300000000000054
False,4006.2652883356227,-476.1456245014022,11874.07619895808,80501.7216338221,222.72816374324844,651,True,13.350000000000055
False,4010.2647327635837,-478.61022787940135,12443.322022759392,83307.04482740344,221.71808135598747,652,True,13.500000000000057
False,4002.8070252128464,-482.9748080966586,12746.817268287487,80866.40569591528,225.15761654051272,653,True,13.550000000000058
False,4014.0628003349816,-431.48910289412765,12534.686163054597,85052.6649379095,197.39435451265612,654,True,13.150000000000052
False,4012.4001642452927,-454.5535005077182,13272.92459799929,91088.97461463226,211.61617594762615,655,True,13.150000000000052
False,4013.002970242513,-446.2858871713749,12663.200554198662,81748.67410013135,207.50811800524943,656,True,13.150000000000052
False,4001.1056241753554,-456.560063023387,12549.357966766253,79879.28277401991,214.01849146896043,657,True,13.250000000000053
False,4016.292632450816,-435.4550008069979,13090.579548640324,85876.49183308838,202.83663239920176,658,True,13.05000000000005
False,4009.4208582535457,-503.24226255259856,12540.748337600011,78179.59823920879,238.84817212853844,659,False,13.450000000000056
False,4005.551987747196,-439.95626434360196,13679.733834435547,90511.70485749895,209.36538468644986,660,True,12.950000000000049
False,4003.329336713916,-423.683743521778,12762.45739226277,85968.65594210192,198.1338007250732,661,True,12.950000000000049
False,4006.176318430491,-507.90535945742045,11980.970089148346,72375.34136558486,235.1929937561451,662,False,13.75000000000006
False,4000.54516106215,-429.7433846579309,13091.65006004659,85585.70055051184,204.26562699408274,663,True,12.900000000000048
False,4001.791234096774,-445.40850837656217,12322.510464403666,84364.9510786893,208.7996696993104,664,True,13.150000000000052
False,4010.2920433973727,-448.04981742670725,12513.573844603818,81000.47734691025,210.11668065336835,665,True,13.150000000000052
False,4015.2658930695034,-464.8629816641862,12887.564698387818,83565.21925640746,217.47439637573083,666,True,13.150000000000052
False,4008.9447116676283,-497.6280464874025,11430.67874872395,75710.37533575758,231.83635584196065,667,False,13.550000000000058
False,4010.7097025600724,-467.08308009245735,12643.346679874801,83847.42755138312,220.88801908078355,668,True,13.200000000000053
False,4009.1101456267775,-420.6722601798315,13231.203810903504,83604.25911984424,196.72180465101724,669,True,12.900000000000048
False,4016.258914547576,-438.69229790291564,13443.112660402541,87337.80305935399,207.80159130490495,670,True,12.950000000000049
False,4009.1377692483907,-483.09100973735195,12645.008819851071,78435.91218452094,228.15169373450266,671,True,13.350000000000055
False,4007.640001046086,-445.34200928416465,12487.549657202662,83592.21009524987,207.61374048911134,672,True,13.05000000000005
False,4006.4417889438228,-469.2143936375269,12715.347441304155,83052.92209813657,219.89592901968615,673,True,13.250000000000053
False,4014.680118104513,-462.1689798950843,12809.26041566823,86366.15783187385,216.4004837194492,674,True,13.250000000000053
False,4007.152792368862,-473.0416666913859,12517.275450956278,81255.8419000189,218.9909239343964,675,True,13.450000000000056
False,4014.774377022596,-452.8466783185365,12609.766766898665,80268.06831819039,208.81984455545052,676,True,13.250000000000053
False,4003.9474040443797,-374.3833001655562,14329.0,100045.59538313333,175.6187144096586,677,True,12.400000000000041
False,4011.246345299106,-458.91303424937956,12956.59948106109,80788.1648073509,214.22069398572341,678,True,13.250000000000053
False,4010.0382191232725,-444.78784307800214,13236.316872261032,87816.48468646573,206.9351555208649,679,True,13.100000000000051
False,4009.942323179898,-498.1046926253668,11796.943659621427,75306.5349984782,231.65299362743124,680,False,13.70000000000006
False,4003.4519202955657,-487.36543784524673,11727.894879517618,75991.59364990762,226.7736223647356,681,True,13.550000000000058
False,4003.595393946219,-474.712836602533,12293.308329732483,82358.23908699129,219.66089067282618,682,True,13.400000000000055
False,4009.4062857214108,-488.93863717641113,12337.013655737877,74875.1538422343,232.21367438766544,683,False,13.300000000000054
False,4003.813735774905,-459.5733143100172,12608.908827085641,86312.57579792304,216.48622720528257,684,True,13.200000000000053
False,4003.043599933255,-486.4861280349487,11585.906183489205,76780.56676578177,225.51652688645635,685,True,13.650000000000059
False,4001.975403798918,-492.65264442736725,11898.041534334321,77737.60448968457,229.59425126450608,686,True,13.600000000000058
False,4008.0162444487637,-510.85027233530343,11760.366736780703,77743.50323565795,238.38330552871693,687,False,13.75000000000006
False,4005.1466818830777,-474.56511852415747,12326.761125131588,82930.6654171374,221.95178068471006,688,True,13.400000000000055
False,4006.2984195796885,-514.7509547418019,11914.831820066107,78237.5759756089,240.69584554433445,689,False,13.650000000000059
False,4004.5982781167977,-438.16791426462777,12526.767956584341,80909.9699724661,204.7568633072987,690,True,13.100000000000051
False,4012.324634886035,-465.33795034935565,12604.573042298092,83974.9033899966,218.00580626392298,691,True,13.300000000000054
False,4010.2631655535,-472.89453621739517,12569.0556556062,77772.19841915439,220.04639552805685,692,True,13.450000000000056
False,4015.0218302648022,-460.0291422953976,12283.258367742921,79139.02413581671,212.64953533865034,693,True,13.400000000000055
False,4005.854743196245,-408.81248364875125,13597.27558400641,92871.29670909284,189.86011072755764,694,True,12.850000000000048
False,4014.1529463085258,-431.1903871731401,13461.138747719364,86658.56844263138,203.5453224785296,695,True,12.750000000000046
False,4000.8364855380773,-462.02044970467676,13183.825772588398,82620.5133310013,220.92593648709757,696,True,13.05000000000005
False,4014.579586827572,-508.8719234138445,12460.060246778785,77504.8585261924,240.91670080063665,697,False,13.550000000000058
False,4000.09489660189,-553.7517142433369,11457.46119860509,70767.04176780011,259.3905733569399,698,False,14.150000000000066
False,4000.032241635522,-494.64474812595137,12088.696853455138,76346.94669335062,230.2295895883602,699,False,13.650000000000059
False,4008.939874042234,-475.77417135855393,12213.648614627524,78458.45229747244,222.29275936116068,700,True,13.400000000000055
False,4000.152247035708,-468.86868250871623,12135.315318732128,82792.9722158396,217.8128467194418,701,True,13.400000000000055
False,4004.6878506368635,-455.7991344568534,12631.683855477013,76718.44686452662,215.5238000829757,702,True,13.150000000000052
False,4013.65101367885,-464.3426795633757,12558.167310088356,84611.15219277008,218.0129323142713,703,True,13.150000000000052
False,4001.7246533097477,-485.832908710217,12371.034375015759,81666.56671757884,228.83695391399715,704,True,13.450000000000056
False,4012.3915143110808,-386.1338864249308,13618.434031519902,93180.85083527621,180.8454162020318,705,True,12.550000000000043
False,4003.263264367283,-432.787796089102,12703.628216614528,84313.18336856931,202.3044360267899,706,True,13.05000000000005
False,4008.1231832860162,-459.65534250896496,12514.38599184513,80252.1290012084,216.07083695229045,707,True,13.150000000000052
False,4005.2774703790183,-463.59858882793117,12339.37937006455,80298.03147134882,219.29716617307687,708,True,13.250000000000053
False,4013.248475213453,-487.31190151002795,11997.124693347643,80704.99373909985,226.03374051494526,709,True,13.500000000000057
False,4011.215206903574,-426.89927207640136,13139.23636502155,87885.31094268206,199.40798632820625,710,True,12.900000000000048
False,4010.38484172501,-418.86659122609075,13567.50822991601,88799.34352753076,197.22804981143116,711,True,12.850000000000048
False,4007.347539803001,-401.66897457801406,13704.493182105947,95171.80920713315,187.83768670883103,712,True,12.750000000000046
False,4009.447078861982,-407.79699105504204,13993.151422668183,93746.70317445851,190.1523056271875,713,True,12.650000000000045
False,4014.544492730576,-464.77674229929613,13195.065549466788,80782.64257154493,216.77620683793015,714,True,13.150000000000052
False,4006.995650953127,-465.7456732450155,12722.478376851108,82394.50594024477,217.58744376912875,715,True,13.250000000000053
False,4006.151952613042,-501.5274861822199,11392.652908598822,72634.64659196328,232.70547145689815,716,False,13.75000000000006
False,4006.949289146936,-517.9262281336794,11986.53248405793,72456.97488649633,241.78476645743035,717,False,13.75000000000006
False,4015.200227927908,-436.10756750456625,12777.22391793402,86655.12524161754,204.02037680629454,718,True,12.950000000000049
False,4012.163079582557,-443.66088666675773,13386.809087097165,92614.83857115422,208.086615068979,719,True,12.900000000000048
False,4009.4436965147966,-522.3949136634354,11819.261008642614,76606.59790124134,244.52063273567643,720,False,13.75000000000006
False,4007.0958588671247,-514.4741540587563,11291.1323662964,73008.51804024352,241.70565547280097,721,False,13.600000000000058
False,4015.482623831675,-477.5986662017968,12283.439007995677,77324.63440241427,219.2513854587131,722,True,13.600000000000058
False,4015.1967999994176,-474.947120555497,13155.800230968682,87226.1813663368,224.67125779961407,723,True,13.150000000000052
False,4005.3584623038273,-527.1961277632146,11643.114607872141,75353.98576816412,246.54045308314718,724,False,13.800000000000061
False,4002.979499990107,-466.3199797099123,12801.276317397676,83381.82352555779,218.47494903284954,725,True,13.300000000000054
False,4007.6709132131496,-530.7950047474644,11364.04116225288,72666.94280418569,248.1433326052648,726,False,13.850000000000062
False,4012.247758569671,-434.1418994248781,13522.642603193503,88363.44100005052,202.43021833091683,727,True,13.00000000000005
False,4011.9292691107016,-446.1952151628019,12880.227662022879,87796.30874895942,208.40865664255978,728,True,12.950000000000049
False,4013.7550266097137,-531.5354011336315,11858.768489624588,76723.19520742257,246.52375360471075,729,False,13.850000000000062
False,4008.080850518739,-515.7098663416751,12385.315412545366,78998.58276985608,246.46800342785048,730,False,13.500000000000057
False,4008.404977136468,-501.92874454248187,12382.20302743866,76118.81120476667,235.60622944160534,731,False,13.500000000000057
False,4003.3053671928824,-519.1401525599346,11401.442910900989,75013.74293210407,241.3367454925023,732,False,13.800000000000061
False,4012.3725792236946,-448.50175883860675,13236.478516516052,79384.10324954469,209.65320370001066,733,True,13.05000000000005
False,4005.594904463627,-469.4373442900607,12494.218677233193,79072.45772439442,223.09645570452946,734,True,13.200000000000053
False,4014.211769162098,-450.79904215519446,12603.91244404386,86639.60479729343,209.64181621694874,735,True,13.05000000000005
False,4003.6967210478842,-455.74013850235724,12847.654525505395,87358.52009530472,213.8265794447342,736,True,13.100000000000051
False,4003.282671327771,-412.63776792052965,13293.577682001169,85016.23517107291,191.15858028405233,737,True,12.850000000000048
False,4003.4391694470146,-430.6225940715604,13286.334538239467,87923.89510849117,202.40452273492673,738,True,12.900000000000048
False,4011.031468186165,-482.5277069666684,11994.697788798878,76943.6410839392,221.2219997272455,739,True,13.550000000000058
False,4014.17137554187,-511.04621629852795,11876.901298625424,79296.24695838935,239.670056099344,740,False,13.550000000000058
False,4001.4241794512486,-454.0636850323644,13209.145253668461,90317.64443721142,216.3545480682461,741,True,13.100000000000051
False,4002.931256706781,-422.78006395604837,13373.735333637524,90896.53643731092,202.78687723273086,742,True,12.750000000000046
False,4004.3086316018225,-442.1755278046036,12957.881616940105,86130.56698633204,209.90927878656632,743,True,13.00000000000005
False,4011.8144161102105,-482.303644592436,11791.558532987776,78827.5827997627,223.0896268729937,744,True,13.550000000000058
False,4000.1605124084817,-497.6337247345179,12248.09385006266,78506.59349674587,234.95715883074442,745,False,13.450000000000056
False,4005.8116319262294,-450.89574221437005,13009.091327240709,82211.91793915805,214.22837406732506,746,True,12.950000000000049
False,4009.602823730828,-404.2941679893947,13880.42272390551,95840.94533053304,187.49218776776402,747,True,12.700000000000045
False,4010.2611915156644,-459.12425344990885,13336.394957273853,89152.76975763423,217.61775419038895,748,True,13.05000000000005
False,4005.2126411379077,-397.77601566546684,13593.546269913382,87665.95455115919,186.90545671637994,749,True,12.600000000000044
