config_hash,input.drag_cd,input.guidance_gain,input.mass_kg,input.run_seed,input.sensor_bias_x_m,input.sensor_bias_z_m,input.sensor_noise_m,input.thrust_n,input.wind_x_mps,input.wind_z_mps,output.crossrange_error_m,output.downrange_error_m,output.failed,output.failure_reason,output.final_x_m,output.final_y_m,output.final_z_m,output.fuel_used_kg,output.ground_violation_m,output.impulse_n_s,output.integrated_control_effort,output.load_violation_g,output.max_load_g,output.max_qbar_pa,output.miss_distance_m,output.miss_violation_m,output.mission_model,output.qbar_violation_pa,output.robustness_margin,output.success,output.terminal_altitude_m,output.terminal_flight_path_angle_deg,output.terminal_speed_mps,output.time_of_flight_s,run,seed,status
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.23077700212516425,2.1974770631754454,43.326399721746334,708599,-4.281146432036636,-2.278740035618428,8.44845964692574,2141.3197346857746,0.9893343955534724,-1.7700098987193114,0.43141140788785715,-0.6875425515777351,False,none,4013.7103595487692,-11.688707779684934,-175.01739743204334,6.283333333332564,175.01739743204334,24839.30892235491,10.299392407567714,0.0,8.19771373238486,138130.60489626674,29.535291313862064,0.0,point_mass,0.0,61.86939510373326,True,-175.01739743204334,-9.747031260442917,328.63968416106997,11.60000000000003,76,708599,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.20938851484061372,2.8464186985696815,43.38440607451304,716518,13.330064320315316,6.187779234231751,6.976566877461635,2239.6865611836943,-3.0743310363091787,-0.37014177552880234,0.559778938844034,-6.905080331265708,False,none,4016.969606182864,0.4968277956634219,-149.14061682518815,6.120833333332584,149.14061682518815,25308.458141375784,9.77549770021966,0.0,8.377394499437926,149294.44473697044,27.977680141729397,0.0,point_mass,0.0,50.70555526302956,True,-149.14061682518815,-7.994058101006909,349.55635598470025,11.300000000000026,77,716518,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.19576440843218154,1.938052232975862,42.01347829200431,724437,10.367559590116247,13.595025510812286,8.185599552022632,1997.810033587852,-0.8031846931588518,0.8628846487738959,-0.9443653326502879,-7.287828948756669,False,none,2992.7121710512433,-0.9443653326502879,-4.814315700991266,4.983333333332723,4.814315700991266,18379.85230900824,0.484804913111641,0.0,4.69533922064116,138916.727987789,8.785323689919368,0.0,point_mass,0.0,61.083272012211005,True,-4.814315700991266,-8.604512531785161,503.05469274368505,9.199999999999996,78,724437,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.1911268706148923,2.744050212280495,44.75885398203251,732356,-0.997973819109357,-2.6593471144779817,14.354063115940958,2246.822733308082,-7.70302820561473,-0.7737633607036112,0.9939061358769411,-238.22764106777095,True,ground_intercept,2761.772358932229,0.9939061358769411,-1.084974080594462,4.631249999999433,1.084974080594462,19210.33436978407,0.5070523879608827,0.0,4.969332604202387,142193.4720297224,238.23218503568572,8.232185035685717,point_mass,0.0,-8.232185035685717,False,-1.084974080594462,-8.39854503083793,502.7837884453203,8.549999999999986,79,732356,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.24699909704236375,1.8160743087601512,42.318435681018705,740275,0.45957236477566066,-6.033825235977588,0.059666585684724265,2295.2598339971396,7.984144786375553,0.8814880636396702,-0.003441938745255795,2.2094574628413284,False,none,3002.2094574628413,-0.003441938745255795,-16.56877494492808,4.793749999999413,16.56877494492808,20313.04953087468,0.4429603020186603,0.0,5.357702141689222,144978.09453065007,16.71544248001602,0.0,point_mass,0.0,55.02190546934993,True,-16.56877494492808,-8.8270930575654,522.5943442243534,8.84999999999999,80,740275,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.18612742852338157,1.9883307277207565,43.31238671348322,748194,8.040721618097383,-5.3186781080257575,1.2457757767832063,2398.2746435821036,-2.4918075727823386,-1.0524946742625754,0.09838501503110207,-6.667266512327387,False,none,2993.3327334876726,0.09838501503110207,-12.865814783404911,4.685416666666093,12.865814783404911,20745.075666985256,0.4357899742396095,0.0,5.5011557848498205,163518.99482378998,14.491076992358616,0.0,point_mass,0.0,36.48100517621002,True,-12.865814783404911,-8.652111192076362,544.7876317261583,8.649999999999988,81,748194,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.23745414600934284,2.6936057866388747,42.991403726034655,756113,8.81937896889911,11.896594366787872,12.823592570264708,2188.9608280011107,-4.767740733603222,-0.04028184629283345,1.7415701558831125,6.261416305100283,False,none,4004.3607783080543,-1.5136204888830538,-144.0772723667027,6.229166666665904,144.0772723667027,25173.0495220129,10.13639414143756,0.0,8.493072262743377,142402.47187905773,26.83184404767171,0.0,point_mass,0.0,57.59752812094227,True,-144.0772723667027,-8.07630056284813,327.2575247091694,11.500000000000028,82,756113,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.21359447716383576,1.8562334701754348,40.76043903261187,764032,-1.1294637376498278,-1.8845207729251179,0.8537971045631146,2079.645974290839,11.543565696949456,-1.9344115107835018,0.002377962731619718,-17.716678507179495,False,none,2982.2833214928205,0.002377962731619718,-12.98615560357652,4.847916666666073,12.98615560357652,18612.831469902976,0.4531816254584121,0.0,5.057595655598941,139112.60550842196,21.966359287368594,0.0,point_mass,0.0,60.88739449157804,True,-12.98615560357652,-8.86444321020856,516.1453941341819,8.949999999999992,83,764032,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.23059836826394933,1.765725308543564,41.89826694775843,771951,-5.114671115778806,1.101005497130988,10.130588532694999,2166.453553858748,12.533454824396316,-0.5838915068423647,-1.206837741793746,-6.066029757576416,False,none,2993.9339702424236,-1.206837741793746,-10.132456401386197,4.847916666666073,10.132456401386197,19389.75930703575,0.46670542523111647,0.0,5.121221471672023,138919.87244831846,11.870966560512777,0.0,point_mass,0.0,61.080127551681535,True,-10.132456401386197,-8.801476718850212,516.5059259382368,8.949999999999992,84,771951,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.19528304314493405,1.759088392601824,41.99460170603416,779870,9.984904248999097,4.054612106046502,12.851124278593366,2016.1684913586146,4.10097790530979,2.253478747533044,0.9577784837058468,-7.371160800146299,False,none,2992.6288391998537,0.9577784837058468,-5.151245688689171,4.956249999999393,5.151245688689171,18447.941695931368,0.5021717578451678,0.0,4.752929463127605,138577.3889342409,9.043599024210554,0.0,point_mass,0.0,61.42261106575909,True,-5.151245688689171,-8.960966557445552,506.95906587178814,9.149999999999995,85,779870,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.24609455943693642,2.373858253037305,41.240960226876645,787789,-33.63454256837375,13.308252850727808,3.8658554223636985,2383.3120242327827,1.7335950917929914,3.150660850945674,-0.03885975969029551,-4.894447666943961,False,none,2995.105552333056,-0.03885975969029551,-10.868441548906478,4.685416666666093,10.868441548906478,20615.649009613662,0.6612353784230569,0.0,6.465122013692929,154403.00228107296,11.919737822090426,0.0,point_mass,0.0,45.59699771892704,True,-10.868441548906478,-7.249441653073378,530.5655958743056,8.649999999999988,86,787789,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.17941452305240035,1.7151134601721794,43.82680879640929,795708,-7.91646879255449,-1.8834652300225412,17.985974798528638,2115.0975414210243,0.812268575565199,-0.27651428024603164,-0.20231645223354958,-3.2073637055405015,False,none,2996.7926362944595,-0.20231645223354958,-11.953566131362454,4.929166666666063,11.953566131362454,19247.387626931337,0.5838824029455632,0.0,4.789937032410161,144179.32244094004,12.378039309329989,0.0,point_mass,0.0,55.82067755905996,True,-11.953566131362454,-9.012556375144102,513.8269961609739,9.099999999999994,87,795708,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.21055312402673715,1.6704067279320707,42.25471404721411,803627,-30.45322851284455,-2.012655129196804,8.960736942131437,2065.701905768355,7.318458089858609,-0.055342051516264326,-0.03497523495281524,-13.463246809787506,False,none,2986.5367531902125,-0.03497523495281524,-12.85840949222271,4.929166666666063,12.85840949222271,18797.887342492064,0.5598634199467494,0.0,4.837654277263285,137069.89586686107,18.617167684639803,0.0,point_mass,0.0,62.930104133138926,True,-12.85840949222271,-9.265002392420268,507.43232287300117,9.099999999999994,88,803627,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.23806745629107645,2.4614386226502862,40.72213477522933,811546,-6.382795937181843,-17.665266495267268,3.353378925640983,2183.8764833218647,2.882610315181511,-2.0959265886920417,-0.03384485150431475,-280.6049865007344,True,ground_intercept,2719.3950134992656,-0.03384485150431475,-3.081041637367708,4.522916666666113,3.081041637367708,18235.36863573763,0.46844118946820235,0.0,5.2880215334296,135208.95290798074,280.6219029443755,50.621902944375506,point_mass,0.0,-50.621902944375506,False,-3.081041637367708,-8.716199657783054,500.6458673052527,8.349999999999984,89,811546,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.20325925895644015,1.7122116919676262,41.535883113586024,819465,-23.925798960568784,11.435675757031468,5.634342279038337,2252.09902488592,-0.0632692172273008,-3.024669859222274,0.0736284208695957,-13.876906893751766,False,none,2986.1230931062482,0.0736284208695957,2.528522005446119,4.739583333332753,0.0,19705.866467751704,0.43781110258779565,0.0,5.365147760657602,154238.79596766675,14.105580087831918,0.0,point_mass,0.0,45.76120403233325,True,2.528522005446119,-8.645112770446651,531.7333862347326,8.74999999999999,90,819465,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.25349962795317016,2.6766534551576138,42.903782330458604,827384,21.14617702480526,15.252180844743998,7.640843191337528,2046.5324773084064,-6.640090052032073,-2.2362436013870983,0.06999284337747873,-9.489109240785183,False,none,4004.728019896865,0.20848064514748366,-146.19744280272238,6.445833333332544,146.19744280272238,24353.736479970077,10.522218186622355,0.0,8.13878146386965,131639.13485715262,29.203151782850412,0.0,point_mass,0.0,68.36086514284739,True,-146.19744280272238,-8.055106116696038,308.34310922579664,11.900000000000034,91,827384,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.20121419910769528,2.2584471353852718,43.540892256172135,835303,12.0745371564957,6.1626736579823085,16.471891580886112,2268.0295077670125,-5.508299945707753,-2.1784036135826312,-0.23185117294525434,-7.266402800530614,False,none,2992.7335971994694,-0.23185117294525434,-16.00629146409562,4.820833333332743,16.00629146409562,20185.462619126396,0.5577777332876673,0.0,5.1498918173746,152718.2339965898,17.579980974379225,0.0,point_mass,0.0,47.28176600341018,True,-16.00629146409562,-8.235076633325892,523.1064957389251,8.899999999999991,92,835303,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.21005604473966974,2.018478471061533,40.11970235709965,843222,7.0235394002519485,16.76834929134081,12.293058948302905,2034.6797455477363,7.513071767382801,0.2987802577724362,-1.1847058034560913,-6.899440475377105,False,none,2993.100559524623,-1.1847058034560913,-1.6531808396880479,4.874999999999403,1.6531808396880479,18312.117709929604,0.5738307390839038,0.0,5.018745292488431,140004.75269078734,7.192969734589884,0.0,point_mass,0.0,59.99524730921266,True,-1.6531808396880479,-7.923690114199539,512.6132779009142,8.999999999999993,93,843222,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.23749994068515393,1.947257479285396,41.48132617150216,851141,-4.97969649969456,-8.588312160304266,4.62667841935136,2378.3957313970122,-1.5537910098444487,-2.4257449952051173,0.12027565824993874,-13.763677010676929,False,none,4010.078557919278,4.614612868224355,-172.19436723440973,5.958333333332604,172.19436723440973,26162.353045367156,9.759614215860893,0.0,9.697365884607963,157558.74484807978,25.11474169021736,0.0,point_mass,0.0,42.441255151920224,True,-172.19436723440973,-10.002817238122818,339.8115889194294,11.000000000000021,94,851141,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.20108164333584613,2.751061033623884,41.72126021561944,859060,12.419003605102606,0.6269989459991181,10.623814879487947,2297.04953832214,3.10397509649371,0.8972644620385821,-0.5860832316368287,-9.672041976633864,False,none,4010.4606872617173,3.6445731769025924,-147.37903163974673,5.931249999999274,147.37903163974673,25152.69244462753,9.325121249974483,0.0,8.908724603705927,156738.71194055915,27.482959380869747,0.0,point_mass,0.0,43.26128805944085,True,-147.37903163974673,-7.908239795362343,365.46290314831094,10.95000000000002,95,859060,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.22078851630065457,2.347822632479502,41.4957579198596,866979,6.484895470465663,3.2697068627720656,3.425369858009769,2340.7506317634,-1.8324090181781414,1.069250952335392,-0.1049321069679855,3.309775765307222,False,none,3003.309775765307,-0.1049321069679855,-17.821252117596902,4.712499999999423,17.821252117596902,20364.530496341544,0.4971638765006407,0.0,5.574414921308285,157849.73299294175,18.1262972888188,0.0,point_mass,0.0,42.150267007058254,True,-17.821252117596902,-7.807554698805634,535.0414504855418,8.699999999999989,96,866979,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.19393762703782597,1.741204108441303,42.67245299000455,874898,5.973925690841673,8.778661972089985,0.9502199645761753,2351.1509478676257,4.394653812171731,-1.3074863224929927,-0.06711337362889885,-15.206532762617371,False,none,2984.7934672373826,-0.06711337362889885,6.859369958767295,4.685416666666093,0.0,20337.45569905494,0.40609391474446277,0.0,5.47708433517695,157337.6241685249,16.682149115048535,0.0,point_mass,0.0,42.6623758314751,True,6.859369958767295,-8.580735641783496,541.6017205577259,8.649999999999988,97,874898,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.25015052978782937,2.5642273027238423,41.25126728647826,882817,-22.881041733557552,-10.752488064219833,3.936479713356775,2200.418873588487,-7.519158785298204,3.6352651299689827,0.2363914132973884,-267.5196507378173,True,ground_intercept,2732.4803492621827,0.2363914132973884,-3.21955748547724,4.577083333332773,3.21955748547724,18593.539481822743,0.47644025557668873,0.0,5.223005846818734,137513.80471328375,267.5391279087721,37.539127908772116,point_mass,0.0,-37.539127908772116,False,-3.21955748547724,-8.531874025457459,493.6002459861455,8.449999999999985,98,882817,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.21682498322602836,1.8326398429710273,40.47557288989709,890736,-20.360901106339778,-19.24009621049334,1.0583319834866924,2102.5519421823315,1.479466012042663,-0.14496485448618074,0.034634324264457714,-10.587002465718342,False,none,4003.3399197972562,2.715581733006912,-197.2941302120027,6.147916666665914,197.2941302120027,23863.96454376942,10.057567972499749,0.0,8.744893441401256,145665.37208543796,32.749287756768176,0.0,point_mass,0.0,54.334627914562034,True,-197.2941302120027,-11.075649670716391,335.13417569343216,11.350000000000026,99,890736,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.25085939112198385,2.7606056674380985,41.292652990290996,898655,19.279460734634768,17.055661351120612,1.4118451256009519,1938.617905484211,-5.21315937327986,-0.17632564040974022,-0.0027770546749519565,6.701249735685906,False,none,4013.9511920423242,0.10994693392763918,-143.4477341933723,6.499999999999204,143.4477341933723,23263.41486581049,10.955367585697134,0.0,8.076816399691713,127951.44075080114,30.24053490377193,0.0,point_mass,0.0,72.04855924919886,True,-143.4477341933723,-7.926321613174569,299.6813453149038,12.050000000000036,100,898655,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.2058824070499175,2.392408882359308,43.52715259540166,906574,-5.817994572534091,-8.281218540280587,7.275914935686989,2179.672031491104,-4.67544091603706,-0.1201308469228248,-0.1821951546158358,-232.56836931293265,True,ground_intercept,2767.4316306870674,-0.1821951546158358,-0.9989330687246869,4.658333333332763,0.9989330687246869,18745.179470823503,0.48537974227693315,0.0,4.944642440829251,138054.16875285606,232.57058598891388,2.5705859889138765,point_mass,0.0,-2.5705859889138765,False,-0.9989330687246869,-8.73059289774874,498.1644139154696,8.599999999999987,101,906574,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.18037982959258203,2.207362839704286,42.28662934302053,914493,-0.9188781229248608,0.2599142963272214,12.259441594249413,2310.501650172627,-8.974554163483301,-3.1519572194208227,-0.20997626944948117,-10.679083951951725,False,none,2989.3209160480483,-0.20997626944948117,-16.805652855398478,4.712499999999423,16.805652855398478,20101.3643565018,0.510969311333661,0.0,5.415291227955866,164015.67110051308,19.9127319065649,0.0,point_mass,0.0,35.98432889948692,True,-16.805652855398478,-8.17629614001296,539.1062601141558,8.699999999999989,102,914493,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.2285896152163749,2.766490926420962,43.21203033922313,922412,-0.2963641213925946,4.983113372689065,12.997886265064205,2391.3270288888643,10.365571526471246,-1.928752332029374,-0.6514180687626168,-13.89197486698049,False,none,4017.0976939122575,-5.652593158364265,-146.6745235571081,5.985416666665934,146.6745235571081,26424.16366922193,9.959347842675367,0.0,8.995804307330229,149137.8674790113,28.16101082235194,0.0,point_mass,0.0,50.8621325209887,True,-146.6745235571081,-8.075220827988602,346.7765394365474,11.050000000000022,103,922412,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.2216365951613693,2.4765158900449835,40.59177305103767,930331,22.33644646069245,-13.25186527793575,12.99310774917715,2136.857629558422,-6.286740162728281,-2.4685265188149916,0.7807383386541387,-258.26897984928337,True,ground_intercept,2741.7310201507166,0.7807383386541387,-2.5128368086578856,4.577083333332773,2.5128368086578856,18056.44696976872,0.4804398812702833,0.0,5.176688701933894,139431.83602770025,258.28238393969093,28.28238393969093,point_mass,0.0,-28.28238393969093,False,-2.5128368086578856,-8.500379873412697,499.29905325646604,8.449999999999985,104,930331,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.1876009683446775,2.152795054811144,42.3913461623652,938250,-25.07816890195013,-7.48843074203007,15.736420975966464,2298.719195893041,-3.7745550475111536,-1.5825585083857205,0.603308346582432,0.19322256568239027,False,none,3000.1932225656824,0.603308346582432,-22.74263477190673,4.739583333332753,22.74263477190673,20113.79296406411,0.7361417679461877,0.0,5.378510059401775,159677.45555129656,22.75145604767497,0.0,point_mass,0.0,40.32254444870344,True,-22.74263477190673,-8.33005250015324,536.4336605632851,8.74999999999999,105,938250,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.24181138182346662,2.6239686089356393,42.49306054121039,946169,21.339374582778255,-2.8447325964114443,13.684897313815124,2184.6413883976134,5.78215374254021,0.4422908384384816,0.3014355692218348,-16.107641274253638,False,none,4013.545338079748,0.46512310476649366,-161.47831213862273,6.202083333332574,161.47831213862273,25014.143897152815,10.149736109146753,0.0,8.61013505099014,139105.63687010913,33.98086777416294,0.0,point_mass,0.0,60.89436312989087,True,-161.47831213862273,-8.660541622094456,329.80254114831075,11.450000000000028,106,946169,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.22216057614093535,2.594388248551836,41.45812871811418,954088,-5.459047007908323,-4.574319350874681,3.0910963151049864,2254.7979969442335,3.3094846565200826,-1.3439294321821011,0.027892212844738733,-5.532792100763345,False,none,4014.384318872224,1.6088048220188098,-162.64145181320183,6.039583333332594,162.64145181320183,25140.997665928222,9.88735073109282,0.0,9.007134445194746,150043.52815199134,33.050902606386416,0.0,point_mass,0.0,49.95647184800866,True,-162.64145181320183,-8.630187414889445,342.64972038359747,11.150000000000023,107,954088,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.20550719182840296,2.513099926563684,42.11814164432476,962007,3.6982252947168486,11.107138615921574,9.300775814387162,2112.133486256868,4.424852303422344,4.490768820256344,-0.31384838686853117,5.475361314402107,False,none,3005.475361314402,-0.31384838686853117,-16.64534305075583,4.902083333332733,16.64534305075583,19114.808050624615,0.5122734276159058,0.0,4.969269582063439,142627.11198654104,17.5255678256237,0.0,point_mass,0.0,57.372888013458955,True,-16.64534305075583,-7.939206166212221,514.4978593692019,9.049999999999994,108,962007,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.19907654574648748,2.4872041866218795,41.478951855871905,969926,12.269858653255966,2.362657427135914,17.899553709139347,2046.1899033045443,-15.739429403974938,-1.5434127837706764,-0.5175692523609403,-2.877080492658024,False,none,4003.2839944646325,4.313859808251788,-160.8314757808589,6.256249999999234,160.8314757808589,23633.493383167526,10.102724285961145,0.0,8.160192661373056,147984.98436508322,31.712517188867324,0.0,point_mass,0.0,52.01501563491678,True,-160.8314757808589,-8.655728094848104,334.3329805208442,11.55000000000003,109,969926,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.21291109380932915,1.8531645403558752,42.12118043740384,977845,-2.1742703192475488,4.42506972611197,3.33392909672128,2519.4280206304143,-9.617856291505095,-1.3759808621210219,-0.33101349601619734,-21.628386254664747,False,none,2978.3716137453353,-0.33101349601619734,-0.17940582474763778,4.577083333332773,0.17940582474763778,21289.16677432702,0.4028795197122481,0.0,5.905818048497324,171249.06994868242,21.631663097539892,0.0,point_mass,0.0,28.750930051317585,True,-0.17940582474763778,-8.353843080548504,550.5927780950159,8.449999999999985,110,977845,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.24815922809008686,1.7676181133824511,43.15919021953473,985764,5.857948142832635,11.514145921395519,7.351516111726107,2139.0813270577464,-2.158520443464065,-0.30911510401909975,-0.04988079469737207,-19.45681145013259,False,none,2980.5431885498674,-0.04988079469737207,-4.649936807228445,4.956249999999393,4.649936807228445,19572.594142578364,0.49077070498441444,0.0,4.85588706313919,136207.2250181027,20.004797229937328,0.0,point_mass,0.0,63.792774981897296,True,-4.649936807228445,-8.552769014561532,496.59622468523736,9.149999999999995,111,985764,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.20089225077635509,2.710741994467533,42.072995539993514,993683,2.451134229821758,-12.063575303652353,8.251393648935359,2248.043706115191,9.53724952743352,0.44838570625145113,-0.33092813925795855,-234.1820270697599,True,ground_intercept,2765.81797293024,-0.33092813925795855,-3.7269836051561875,4.522916666666113,3.7269836051561875,18771.1649460619,0.48601899939142446,0.0,5.3189801084885735,140764.44767004848,234.21191626970693,4.211916269706933,point_mass,0.0,-4.211916269706933,False,-3.7269836051561875,-8.358565968447476,517.0894252922236,8.349999999999984,112,993683,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.1947882141540227,2.4461087693081263,41.59281701853115,1001602,17.633121822135465,-1.405465469588676,7.5709808475018585,2276.1839917998705,10.284796477829904,-2.1179749923874747,1.29194801835723,-1.4578772855306852,False,none,2998.5421227144693,1.29194801835723,-20.887942537298237,4.712499999999423,20.887942537298237,19802.800728658854,0.5052239278046093,0.0,5.4523951604425225,153421.13666838536,20.978576674867067,0.0,point_mass,0.0,46.57886333161464,True,-20.887942537298237,-7.994461105129225,540.1534864113222,8.699999999999989,113,1001602,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.21224574885684236,2.689891561386268,41.382700942173635,1009521,-8.494107704702312,-0.5214112795540109,12.10698412325732,2389.316922227647,-1.1311578734880057,-0.9710552742624864,-1.1897403717849362,1.189131838956655,False,none,4009.094504546388,19.94621769976962,-158.42270753035828,5.877083333332614,158.42270753035828,25924.08860617008,9.570641180125167,0.0,9.48999114514802,162373.87972681044,29.104454051963696,0.0,point_mass,0.0,37.626120273189564,True,-158.42270753035828,-8.572391069919233,355.738696169162,10.85000000000002,114,1009521,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.2437195016499447,1.7303775977943339,42.694695558879744,1017440,1.434408732881999,6.060981133456637,0.9088549409022758,2274.1788290783174,-7.123796479691402,0.8317662207988525,0.01503900550334323,0.8590224139875318,False,none,3000.8590224139875,0.01503900550334323,-7.217155748305867,4.847916666666073,7.217155748305867,20353.900520250856,0.4401101027525653,0.0,5.220339019353046,148685.10475352145,7.268114114041133,0.0,point_mass,0.0,51.31489524647856,True,-7.217155748305867,-8.615193407259689,514.1074127895953,8.949999999999992,115,1017440,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.19621429099827808,2.495058037149514,43.138595619770506,1025359,12.42446367830371,-12.07989901816049,7.300328907126367,2194.425353441458,-1.0418340389107656,0.9229715029185239,-0.5979404328987276,-15.856540915901405,False,none,4015.7262548352974,-5.352669842338194,-176.7502054474993,6.120833333332584,176.7502054474993,24797.006493888595,9.708333114398492,0.0,8.173483549685026,149314.6462747215,37.76317392726259,0.0,point_mass,0.0,50.68535372527849,True,-176.7502054474993,-9.193543826995901,355.9589946533855,11.300000000000026,116,1025359,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.2147221790202991,1.8636739585371027,43.678158454499396,1033278,6.611968315817517,2.4445105747265723,8.867636989604664,2407.0557534243126,4.019070757820339,-0.25068655385544414,-0.4591950538784888,-9.984890622399234,False,none,2990.0151093776008,-0.4591950538784888,-4.6450126217649075,4.712499999999423,4.6450126217649075,20941.3850547915,0.42870945414089123,0.0,5.465868560443535,154850.54509555132,11.0220253626608,0.0,point_mass,0.0,45.149454904448675,True,-4.6450126217649075,-8.671646768453458,536.3678252280379,8.699999999999989,117,1033278,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.18199609199929806,1.7407005777156184,42.17307368165474,1041197,-7.839830761547026,-2.8692964728638906,14.552337675911975,2147.635857941071,3.141388297378888,-1.522441186251105,1.1844293388047444,-15.935769719790642,False,none,2984.0642302802094,1.1844293388047444,-7.038132207630159,4.820833333332743,7.038132207630159,19113.959135675483,0.46425179854104914,0.0,5.0582711815252095,148620.95135042604,17.46101183760262,0.0,point_mass,0.0,51.37904864957396,True,-7.038132207630159,-8.879240717004748,524.9482652391721,8.899999999999991,118,1041197,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.24254686838556064,2.485830123905857,44.32855548157479,1049116,-13.715152605148324,-3.1583142668231274,11.664432964108938,2199.981867847059,-11.425822943601757,-2.2670699658925866,-0.32559599095949376,-268.25183203920324,True,ground_intercept,2731.7481679607968,-0.32559599095949376,-0.6105283513648154,4.685416666666093,0.6105283513648154,19029.843156877072,0.49213386936390635,0.0,4.853449993167883,132973.64254908302,268.2527244036974,38.252724403697414,point_mass,0.0,-38.252724403697414,False,-0.6105283513648154,-8.71884642140624,482.325592799468,8.649999999999988,119,1049116,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.25783760162967234,2.3750078465624087,41.1848096211825,1057035,29.562015987598446,-4.020531648382393,14.952454647686478,2176.775631229881,-6.853842952930253,0.35771112798857196,1.938225813112152,7.11542942503911,False,none,4011.5176972536174,-7.0410683708943935,-156.91706024856418,6.229166666665904,156.91706024856418,25032.91975914367,10.177040814391392,0.0,9.14849062029571,142994.09426731925,33.49637365606822,0.0,point_mass,0.0,57.00590573268075,True,-156.91706024856418,-8.481013169419434,314.3020660174097,11.500000000000028,120,1057035,complete
